time	unixtime	クロ	コロナ	メア	乙津 夢	二階堂 真紅	二階堂 藍	南星 明日歩	夕凪 一夏	夜月 姫織	如月 澪	姫榊 こさめ	姫榊 こもも	小河坂 千波	敷島 鏡	杏藤 千和	東峰 つかさ	柊 ハル	橘 落葉	水ノ瀬 琴里	白羽 幸	蒼 衣鈴	螢 りんね	観波 加奈	雪々
2019/03/09 10:00	1552093200	89	10	138	209	436	13	17	9	6	11	4	19	21	8	33	6	19	39	7	34	12	31	7	40
2019/03/09 11:00	1552096800	92	11	144	218	449	13	19	10	6	12	4	19	22	9	34	6	20	43	9	39	13	31	7	41
2019/03/09 12:00	1552100400	94	11	155	267	474	13	19	10	6	12	4	20	22	9	34	6	20	45	11	41	15	33	7	42
2019/03/09 13:00	1552104000	104	11	165	281	498	14	22	10	6	14	5	20	24	9	35	9	22	46	11	41	16	34	7	44
2019/03/09 14:00	1552107600	109	11	175	288	523	14	24	10	7	16	5	21	24	10	38	9	22	48	12	43	16	34	9	46
2019/03/09 15:00	1552111200	112	11	177	295	539	14	24	12	7	18	5	22	24	10	39	9	22	50	12	45	18	35	10	47
2019/03/09 16:00	1552114800	119	12	181	298	557	15	25	13	7	19	5	22	25	12	39	9	22	54	12	46	18	37	11	48
2019/03/09 17:00	1552118400	129	13	190	300	584	17	25	13	8	22	5	23	27	13	42	9	25	55	12	51	18	38	12	57
2019/03/09 18:00	1552122000	142	13	202	324	607	17	26	13	9	23	5	24	27	13	45	10	26	57	12	54	20	40	12	67
2019/03/09 19:00	1552125600	149	13	216	370	640	20	27	13	9	24	5	25	29	13	46	10	27	60	13	55	21	41	12	103
2019/03/09 20:00	1552129200	154	13	223	383	662	21	27	13	9	26	5	26	31	13	49	12	27	64	14	60	21	43	12	127
2019/03/09 21:00	1552132800	157	13	231	399	686	21	30	14	9	29	5	27	33	13	51	12	27	66	16	62	23	45	12	142
2019/03/09 22:00	1552136400	166	13	242	408	706	25	30	14	9	32	6	28	33	13	52	13	29	69	16	64	23	47	13	152
2019/03/09 23:00	1552140000	169	13	245	415	731	25	30	15	9	32	6	28	33	14	52	14	31	71	17	66	23	49	13	184
2019/03/10 00:00	1552143600	173	15	251	428	756	25	31	15	9	34	9	34	36	15	53	16	32	74	17	72	24	53	13	207
2019/03/10 01:00	1552147200	176	15	258	484	787	25	35	16	12	35	9	34	36	16	55	17	34	78	17	77	24	55	14	217
2019/03/10 02:00	1552150800	180	15	263	494	816	25	36	16	12	35	9	35	36	16	57	17	34	80	17	79	25	56	14	218
2019/03/10 03:00	1552154400	182	15	272	500	821	25	37	16	12	35	9	35	36	17	59	17	34	84	19	80	25	58	14	218
2019/03/10 04:00	1552158000	183	15	276	503	829	25	37	16	12	36	9	35	36	17	59	18	34	84	19	81	25	59	14	218
2019/03/10 05:00	1552161600	190	15	278	506	830	25	37	16	12	37	10	36	37	17	59	18	34	84	19	81	25	60	14	218
2019/03/10 06:00	1552165200	194	15	282	506	835	25	37	16	12	37	10	36	37	17	59	18	34	84	19	82	26	61	14	218
2019/03/10 07:00	1552168800	195	15	285	529	842	25	37	16	12	37	11	36	38	17	59	18	34	85	19	83	26	64	14	219
2019/03/10 08:00	1552172400	196	15	286	535	849	25	37	16	13	38	11	37	38	18	59	19	35	87	19	83	28	65	14	219
2019/03/10 09:00	1552176000	199	15	289	539	856	25	37	16	13	38	11	37	38	18	59	19	36	87	19	85	30	66	14	223
2019/03/10 10:00	1552179600	202	15	295	545	867	27	38	16	13	38	13	37	38	18	60	20	36	88	19	89	30	66	15	238
2019/03/10 11:00	1552183200	207	16	304	556	880	27	38	16	13	38	13	38	38	18	62	20	36	90	20	90	30	67	15	292
2019/03/10 12:00	1552186800	212	16	308	572	896	27	42	16	13	39	13	38	39	18	64	21	36	92	20	90	31	70	15	327
2019/03/10 13:00	1552190400	216	17	316	605	913	27	42	16	13	39	13	39	39	18	66	22	37	92	21	92	31	70	15	328
2019/03/10 14:00	1552194000	222	17	321	638	925	27	42	16	13	39	14	40	42	20	72	23	40	93	22	96	31	72	15	341
2019/03/10 15:00	1552197600	224	17	326	652	942	27	42	17	13	40	14	41	42	20	72	26	41	94	22	98	31	73	15	377
2019/03/10 16:00	1552201200	228	17	328	660	954	29	42	17	13	42	14	41	42	21	74	26	41	95	22	99	31	73	15	416
2019/03/10 17:00	1552204800	233	18	334	668	972	30	43	18	13	42	14	41	42	21	77	26	42	95	22	104	32	74	15	448
2019/03/10 18:00	1552208400	237	18	337	687	985	30	43	18	14	43	14	41	42	22	78	26	42	96	22	105	33	77	15	452
2019/03/10 19:00	1552212000	243	18	338	697	1010	31	46	18	14	43	14	41	43	22	82	27	42	101	22	106	33	80	15	452
2019/03/10 20:00	1552215600	245	18	342	740	1038	31	47	18	14	43	14	41	44	23	82	30	42	103	22	108	33	84	17	456
2019/03/10 21:00	1552219200	249	19	345	750	1054	31	49	18	14	44	14	41	44	23	83	30	45	106	24	109	34	86	17	460
2019/03/10 22:00	1552222800	250	19	352	766	1079	31	50	18	15	44	16	43	45	23	83	30	45	110	24	111	35	88	17	462
2019/03/10 23:00	1552226400	257	22	362	779	1101	33	50	19	15	44	16	43	46	23	84	31	45	113	24	118	35	88	17	464
2019/03/11 00:00	1552230000	264	23	371	811	1120	33	51	20	15	47	16	43	47	23	85	31	47	113	25	119	35	92	17	464
2019/03/11 01:00	1552233600	268	23	375	845	1141	33	52	20	15	48	17	44	47	24	89	31	47	115	25	120	40	96	17	467
2019/03/11 02:00	1552237200	272	23	382	859	1162	33	52	20	15	48	17	44	49	24	90	32	48	116	25	121	40	98	17	468
2019/03/11 03:00	1552240800	274	23	385	886	1169	34	52	21	15	51	18	44	49	25	91	32	48	118	26	123	40	100	17	468
2019/03/11 04:00	1552244400	274	23	385	888	1177	34	52	21	15	51	20	44	49	25	91	33	48	118	26	123	40	101	17	468
2019/03/11 05:00	1552248000	277	23	386	891	1180	34	52	21	15	51	20	44	49	25	91	33	48	118	26	123	40	102	18	468
2019/03/11 06:00	1552251600	280	23	388	894	1187	34	52	21	15	52	20	44	49	25	91	33	49	119	26	123	41	104	18	468
2019/03/11 07:00	1552255200	282	23	390	898	1196	35	52	21	15	53	20	44	49	25	91	33	49	119	26	124	41	104	18	469
2019/03/11 08:00	1552258800	285	24	414	904	1210	36	55	21	15	53	21	44	49	25	92	34	49	122	26	125	42	106	18	471
2019/03/11 09:00	1552262400	287	25	424	911	1228	36	57	21	15	54	22	45	49	25	93	34	49	123	27	127	42	108	18	474
2019/03/11 10:00	1552266000	289	25	426	916	1233	37	57	22	15	54	22	45	49	25	94	35	49	123	27	128	42	110	18	477
2019/03/11 11:00	1552269600	293	25	433	929	1244	38	58	23	15	54	23	45	49	25	95	35	49	123	27	135	42	113	18	479
2019/03/11 12:00	1552273200	295	25	433	939	1258	38	60	23	15	56	24	45	49	25	97	35	51	124	27	135	42	115	18	481
2019/03/11 13:00	1552276800	305	25	434	961	1280	38	60	24	15	56	24	45	49	25	100	36	51	127	27	135	42	118	18	483
2019/03/11 14:00	1552280400	306	25	438	999	1293	38	60	24	15	57	24	46	50	28	100	36	52	128	28	140	42	123	21	484
2019/03/11 15:00	1552284000	309	25	442	1047	1322	38	60	24	15	57	25	46	50	31	100	37	53	129	28	142	42	125	21	489
2019/03/11 16:00	1552287600	309	25	448	1054	1328	39	61	24	15	57	25	46	50	31	101	37	54	129	28	143	42	125	21	489
2019/03/11 17:00	1552291200	309	26	451	1061	1338	39	61	25	15	58	25	46	50	31	103	37	54	129	29	149	42	125	21	491
2019/03/11 18:00	1552294800	314	26	453	1066	1353	40	63	25	15	59	25	46	51	31	104	37	55	130	29	149	42	125	21	491
2019/03/11 19:00	1552298400	318	26	458	1076	1373	41	65	26	15	60	25	46	53	31	106	39	55	132	29	150	43	128	21	492
2019/03/11 20:00	1552302000	323	26	462	1088	1384	41	66	26	15	62	25	47	53	31	109	39	56	132	30	151	44	132	21	498
2019/03/11 21:00	1552305600	327	26	470	1120	1394	43	69	26	15	62	25	47	53	34	111	41	56	134	33	154	45	138	21	501
2019/03/11 22:00	1552309200	331	27	479	1155	1407	45	70	27	15	62	26	47	53	35	112	41	58	136	33	157	46	145	23	503
2019/03/11 23:00	1552312800	335	28	490	1198	1429	45	70	28	15	62	26	50	54	35	112	43	58	139	33	158	48	150	23	504
2019/03/12 00:00	1552316400	337	30	492	1206	1444	45	71	28	15	63	27	50	55	35	116	43	60	139	33	160	49	150	23	504
2019/03/12 01:00	1552320000	340	30	500	1211	1457	46	72	28	15	64	27	51	56	35	118	43	62	141	33	167	50	150	23	508
2019/03/12 02:00	1552323600	343	30	502	1220	1471	46	72	28	16	65	27	51	58	35	118	44	63	142	34	168	50	150	23	509
2019/03/12 03:00	1552327200	344	30	505	1226	1480	46	72	28	16	67	28	51	59	35	118	44	63	144	35	170	50	150	23	509
2019/03/12 04:00	1552330800	346	30	508	1241	1482	46	72	28	16	67	29	51	60	36	119	44	64	144	35	173	51	156	24	509
2019/03/12 05:00	1552334400	348	30	510	1250	1485	46	72	29	16	67	29	53	60	36	119	44	64	145	35	175	51	158	24	511
2019/03/12 06:00	1552338000	351	30	511	1257	1491	47	72	29	16	67	29	53	60	36	119	44	64	148	35	175	52	158	24	511
2019/03/12 07:00	1552341600	353	30	515	1259	1499	47	72	29	16	68	29	53	61	36	119	44	65	148	35	175	52	158	24	514
2019/03/12 08:00	1552345200	359	31	522	1266	1510	47	73	29	16	69	30	54	61	36	119	44	67	150	35	176	53	160	25	515
2019/03/12 09:00	1552348800	359	31	524	1300	1518	47	73	30	17	69	30	54	61	36	122	44	67	150	35	177	55	163	25	516
2019/03/12 10:00	1552352400	360	32	527	1308	1527	48	74	30	17	69	30	54	62	36	125	45	70	153	36	178	56	164	25	519
2019/03/12 11:00	1552356000	363	35	531	1315	1535	48	74	30	17	69	30	54	62	36	126	45	70	153	36	183	56	170	25	520
2019/03/12 12:00	1552359600	365	35	531	1326	1544	48	74	30	17	69	30	54	62	36	126	45	70	154	37	183	56	172	25	521
2019/03/12 13:00	1552363200	370	35	531	1355	1558	48	74	31	17	70	31	55	62	38	126	45	72	155	38	188	57	177	26	527
2019/03/12 14:00	1552366800	374	35	534	1368	1574	48	74	32	17	71	32	55	64	38	126	45	72	156	38	189	57	180	27	528
2019/03/12 15:00	1552370400	375	35	538	1394	1586	48	74	33	17	72	32	55	64	39	127	45	72	156	38	191	57	180	27	532
2019/03/12 16:00	1552374000	379	35	540	1431	1599	48	74	33	17	72	32	55	65	39	129	47	73	158	38	191	58	181	27	533
2019/03/12 17:00	1552377600	384	35	544	1440	1615	48	75	33	17	72	32	57	65	39	131	47	73	160	39	191	58	182	27	539
2019/03/12 18:00	1552381200	389	36	548	1448	1632	48	75	33	17	73	33	57	67	39	133	49	74	161	39	192	58	183	27	541
2019/03/12 19:00	1552384800	395	37	555	1463	1646	48	78	33	17	73	33	57	68	41	134	49	75	165	39	199	58	185	27	544
2019/03/12 20:00	1552388400	396	37	559	1510	1669	48	79	33	17	73	33	58	70	43	135	50	76	169	41	203	58	190	28	547
2019/03/12 21:00	1552392000	400	37	566	1522	1693	49	79	33	19	73	33	58	70	44	138	51	77	170	41	206	59	192	28	548
2019/03/12 22:00	1552395600	401	37	572	1530	1723	50	80	35	19	74	34	59	70	44	138	52	77	172	41	206	60	194	28	554
2019/03/12 23:00	1552399200	408	37	601	1565	1737	50	80	36	19	74	34	59	70	45	139	52	78	175	44	206	60	197	28	557
2019/03/13 00:00	1552402800	411	37	608	1586	1754	51	81	36	19	74	34	60	70	45	140	52	79	176	46	206	61	200	28	560
2019/03/13 01:00	1552406400	412	38	617	1599	1784	51	82	36	20	75	34	60	70	45	141	52	79	178	47	212	61	204	28	561
2019/03/13 02:00	1552410000	415	38	623	1618	1823	53	83	36	20	76	34	60	71	45	142	53	79	178	48	214	61	207	28	562
2019/03/13 03:00	1552413600	415	39	624	1633	1832	55	83	37	20	77	34	61	72	46	142	53	83	179	49	216	61	210	28	562
2019/03/13 04:00	1552417200	416	39	626	1635	1834	55	83	37	20	77	34	62	72	46	142	54	83	179	49	216	61	211	28	563
2019/03/13 05:00	1552420800	418	39	627	1638	1839	55	83	38	20	78	35	64	72	47	142	54	83	180	49	216	61	212	28	563
2019/03/13 06:00	1552424400	419	39	628	1641	1842	55	83	38	20	79	35	64	73	47	143	54	83	181	49	216	63	213	28	564
2019/03/13 07:00	1552428000	424	39	630	1648	1848	55	83	38	20	80	35	64	73	47	143	54	83	182	49	216	63	215	28	569
2019/03/13 08:00	1552431600	427	40	641	1657	1859	55	84	38	20	80	35	64	74	47	143	55	83	183	50	217	64	217	30	570
2019/03/13 09:00	1552435200	430	40	649	1691	1878	55	86	38	20	80	35	64	74	48	144	55	84	186	50	218	64	219	30	573
2019/03/13 10:00	1552438800	430	41	652	1700	1890	55	86	38	20	80	35	65	74	48	144	56	85	186	50	223	64	226	30	574
2019/03/13 11:00	1552442400	431	41	653	1707	1896	55	87	38	20	80	36	66	74	48	147	56	85	186	50	223	65	227	30	577
2019/03/13 12:00	1552446000	431	41	653	1710	1900	57	88	38	20	81	36	67	74	48	147	56	85	186	50	224	65	227	30	579
2019/03/13 13:00	1552449600	436	42	657	1725	1914	58	89	38	21	81	36	68	75	48	148	56	85	188	51	225	65	231	30	582
2019/03/13 14:00	1552453200	437	42	659	1763	1931	59	89	39	21	83	37	69	75	49	148	57	85	190	52	229	65	235	30	582
2019/03/13 15:00	1552456800	438	43	661	1812	1937	60	89	39	21	84	37	70	75	49	148	57	87	191	52	231	65	237	31	584
2019/03/13 16:00	1552460400	441	43	666	1816	1955	60	89	39	21	84	37	71	76	49	150	58	88	191	52	237	65	237	31	589
2019/03/13 17:00	1552464000	444	44	667	1821	1963	60	89	39	21	84	37	72	77	49	150	58	88	192	52	237	65	240	31	590
2019/03/13 18:00	1552467600	447	44	668	1825	2002	60	89	39	21	84	38	72	77	50	151	58	88	192	52	237	65	242	31	590
2019/03/13 19:00	1552471200	451	44	675	1826	2029	60	90	39	21	85	38	73	77	50	153	59	89	195	53	239	65	244	31	592
2019/03/13 20:00	1552474800	454	45	678	1838	2056	61	90	39	23	86	39	73	77	50	153	59	89	197	53	243	66	246	31	595
2019/03/13 21:00	1552478400	460	46	685	1878	2073	61	90	40	23	87	39	73	77	52	153	61	92	199	54	248	66	250	33	597
2019/03/13 22:00	1552482000	463	47	693	1930	2086	63	93	40	23	87	39	76	77	52	153	61	94	200	55	254	66	253	35	598
2019/03/13 23:00	1552485600	466	47	698	1932	2109	64	94	40	23	87	41	76	79	52	155	61	95	203	56	258	66	256	35	603
2019/03/14 00:00	1552489200	467	48	702	1937	2129	64	96	40	23	87	42	76	79	52	158	62	60	203	56	259	66	257	35	603
2019/03/14 01:00	1552492800	472	48	705	1940	2170	64	96	41	23	87	42	76	79	52	159	63	95	204	57	259	67	257	35	605
2019/03/14 02:00	1552496400	473	48	705	1949	2182	64	99	41	23	88	43	76	80	52	161	63	95	205	57	259	67	257	35	607
2019/03/14 03:00	1552500000	476	48	705	1988	2187	65	99	41	24	89	43	77	81	53	162	63	97	207	59	262	68	260	36	608
2019/03/14 04:00	1552503600	476	48	709	1996	2195	66	99	41	24	89	43	77	81	53	162	63	98	208	59	264	68	263	36	609
2019/03/14 05:00	1552507200	476	48	710	2008	2201	66	99	41	25	90	43	77	81	53	163	63	98	208	59	264	68	263	36	610
2019/03/14 06:00	1552510800	479	48	713	2008	2204	66	99	41	25	91	44	79	81	53	163	63	98	209	59	264	69	263	36	610
2019/03/14 07:00	1552514400	481	48	716	2011	2218	67	99	41	25	91	44	79	81	53	163	63	98	212	60	266	69	265	37	613
2019/03/14 08:00	1552518000	487	48	721	2019	2234	67	100	41	25	91	44	80	81	53	164	64	98	213	60	267	70	266	37	614
2019/03/14 09:00	1552521600	488	48	721	2052	2240	68	101	42	25	91	44	80	81	53	166	64	98	215	61	268	70	266	37	616
2019/03/14 10:00	1552525200	490	49	725	2057	2251	69	101	42	25	91	45	82	81	53	166	64	99	217	61	273	70	268	37	617
2019/03/14 11:00	1552528800	493	49	725	2059	2255	69	103	42	25	92	45	82	81	53	168	64	99	217	61	274	70	269	37	619
2019/03/14 12:00	1552532400	495	49	726	2072	2265	70	104	42	25	93	45	83	81	53	169	65	99	218	61	274	70	270	37	620
2019/03/14 13:00	1552536000	499	49	727	2078	2283	70	104	42	25	93	46	83	81	53	170	66	99	220	61	274	72	274	37	624
2019/03/14 14:00	1552539600	502	50	729	2099	2304	70	105	42	25	93	47	83	81	53	171	66	100	220	62	276	73	278	37	625
2019/03/14 15:00	1552543200	502	51	733	2123	2314	72	107	42	25	94	49	83	81	55	171	66	100	223	62	281	73	280	37	625
2019/03/14 16:00	1552546800	503	51	737	2151	2326	73	107	42	25	96	49	83	82	55	173	66	101	223	62	287	73	280	38	626
2019/03/14 17:00	1552550400	504	52	739	2164	2330	73	107	42	25	97	49	83	82	55	174	66	101	224	64	287	73	280	38	627
2019/03/14 18:00	1552554000	505	52	740	2173	2338	75	108	42	25	99	49	83	82	55	175	66	101	224	64	287	73	280	38	627
2019/03/14 19:00	1552557600	509	52	743	2186	2353	76	108	43	25	101	49	88	82	55	176	66	101	224	65	289	74	280	38	632
2019/03/14 20:00	1552561200	513	52	750	2194	2368	76	109	43	26	101	50	89	82	55	176	68	103	224	65	290	75	284	38	634
2019/03/14 21:00	1552564800	515	52	757	2225	2385	76	109	44	27	101	51	90	82	55	177	68	105	230	65	294	75	289	38	638
2019/03/14 22:00	1552568400	520	55	765	2254	2431	76	111	45	27	102	52	91	84	56	179	68	108	233	65	302	77	294	39	642
2019/03/14 23:00	1552572000	524	55	773	2291	2455	77	112	45	28	102	52	91	84	56	179	69	109	234	66	304	77	296	39	645
2019/03/15 00:00	1552575600	530	56	783	2306	2466	78	114	46	28	102	52	91	85	56	182	69	110	235	67	304	77	298	39	647
2019/03/15 01:00	1552579200	532	56	788	2318	2488	78	115	46	29	103	52	91	85	57	185	69	111	235	67	306	78	302	39	650
2019/03/15 02:00	1552582800	533	57	791	2361	2502	78	115	46	29	103	52	91	86	58	187	69	111	236	68	306	78	303	39	650
2019/03/15 03:00	1552586400	533	57	791	2369	2510	78	115	47	29	103	52	91	87	58	187	69	111	239	68	308	78	303	39	652
2019/03/15 04:00	1552590000	533	57	793	2379	2517	79	115	47	29	103	52	91	87	58	187	69	112	240	69	308	78	303	39	652
2019/03/15 05:00	1552593600	535	58	793	2386	2523	79	115	47	29	103	53	91	87	58	187	69	112	241	69	308	78	304	39	653
2019/03/15 06:00	1552597200	539	58	796	2409	2529	79	115	47	29	103	53	91	87	59	187	69	112	245	70	310	79	306	40	653
2019/03/15 07:00	1552600800	542	59	803	2414	2551	79	115	47	29	105	53	93	87	59	187	69	112	245	71	310	79	309	40	657
2019/03/15 08:00	1552604400	546	62	814	2424	2566	79	116	47	29	105	53	94	87	59	187	69	112	245	72	312	80	310	42	661
2019/03/15 09:00	1552608000	548	62	822	2457	2581	79	116	47	29	106	53	94	87	60	191	69	112	248	73	313	80	314	42	663
2019/03/15 10:00	1552611600	549	62	823	2465	2590	80	116	47	29	106	54	96	87	60	192	70	113	248	73	318	80	315	42	665
2019/03/15 11:00	1552615200	553	62	830	2468	2596	80	116	47	30	106	54	96	87	61	194	70	113	248	73	318	81	318	42	667
2019/03/15 12:00	1552618800	553	62	834	2486	2602	80	116	47	30	106	54	96	87	61	194	70	113	248	73	319	81	319	42	667
2019/03/15 13:00	1552622400	559	64	840	2490	2613	80	116	47	30	107	55	98	89	62	194	70	113	248	74	319	81	320	43	668
2019/03/15 14:00	1552626000	560	64	841	2499	2620	80	117	47	30	107	55	99	90	62	194	70	113	248	74	320	81	321	44	670
2019/03/15 15:00	1552629600	562	64	843	2545	2630	80	117	48	30	108	57	99	90	64	194	70	114	256	74	326	81	324	45	672
2019/03/15 16:00	1552633200	563	64	847	2554	2643	80	117	48	30	108	58	100	91	64	195	71	115	257	74	327	81	324	45	673
2019/03/15 17:00	1552636800	566	64	851	2584	2653	81	117	48	30	108	58	101	91	64	196	71	116	257	74	327	81	325	45	675
2019/03/15 18:00	1552640400	571	65	854	2591	2661	81	119	49	30	109	58	101	91	64	197	71	117	257	74	332	81	326	45	675
2019/03/15 19:00	1552644000	579	65	861	2594	2677	81	120	49	30	110	58	101	92	64	198	71	117	258	75	332	82	327	46	676
2019/03/15 20:00	1552647600	584	66	862	2603	2693	81	121	49	31	111	58	104	92	64	201	72	117	259	76	332	82	328	46	678
2019/03/15 21:00	1552651200	585	66	864	2606	2701	83	121	49	31	111	58	104	93	64	201	72	117	264	76	334	84	331	46	682
2019/03/15 22:00	1552654800	592	66	871	2636	2712	83	121	49	31	112	59	104	96	65	202	74	119	265	77	338	84	332	47	685
2019/03/15 23:00	1552658400	596	68	874	2661	2729	84	121	51	32	112	59	104	97	65	202	74	119	266	77	340	84	333	47	685
2019/03/16 00:00	1552662000	599	69	885	2693	2744	84	121	51	32	112	59	104	97	66	203	74	120	267	77	344	85	335	47	687
2019/03/16 01:00	1552665600	602	69	890	2698	2753	85	122	51	32	113	59	104	97	66	205	74	120	270	77	345	85	336	47	689
2019/03/16 02:00	1552669200	609	69	892	2705	2766	85	122	51	32	114	59	104	97	66	206	74	120	271	77	347	85	337	47	689
2019/03/16 03:00	1552672800	611	70	892	2710	2772	85	122	51	32	114	59	104	97	66	206	74	120	271	77	348	85	338	48	691
2019/03/16 04:00	1552676400	614	70	895	2712	2779	85	122	51	32	115	59	104	97	66	208	74	121	271	77	348	85	341	48	692
2019/03/16 05:00	1552680000	615	70	897	2716	2782	85	122	51	32	115	60	104	97	66	208	74	121	271	78	348	85	341	48	692
2019/03/16 06:00	1552683600	616	70	897	2716	2788	85	122	51	32	115	60	104	97	66	208	74	122	272	79	348	85	341	48	693
2019/03/16 07:00	1552687200	618	70	903	2721	2792	85	122	52	32	117	61	105	97	66	208	74	122	273	79	348	86	342	48	694
2019/03/16 08:00	1552690800	623	70	910	2745	2801	85	123	52	32	118	62	106	97	67	208	74	122	275	80	351	87	343	48	696
2019/03/16 09:00	1552694400	626	70	910	2753	2805	86	123	53	32	118	62	106	97	68	209	74	122	276	80	352	88	343	49	697
2019/03/16 10:00	1552698000	627	70	915	2756	2815	86	123	53	32	118	62	106	97	68	213	75	124	277	80	358	88	344	50	698
2019/03/16 11:00	1552701600	629	70	919	2760	2821	86	124	53	32	118	63	107	97	68	213	75	124	277	81	360	88	346	50	702
2019/03/16 12:00	1552705200	630	70	922	2800	2840	87	124	53	32	118	63	107	97	68	213	75	124	281	81	360	88	350	50	702
2019/03/16 13:00	1552708800	635	70	923	2809	2860	88	125	53	33	118	63	107	97	68	213	75	124	283	81	361	89	354	50	703
2019/03/16 14:00	1552712400	637	71	926	2819	2881	88	125	54	33	119	63	109	97	68	213	75	124	283	81	362	89	356	50	705
2019/03/16 15:00	1552716000	639	71	928	2833	2893	88	126	54	34	119	63	109	97	68	214	75	124	283	82	362	89	357	50	706
2019/03/16 16:00	1552719600	642	71	932	2863	2909	88	126	54	34	120	65	110	97	70	215	75	125	284	83	369	89	361	50	708
2019/03/16 17:00	1552723200	644	71	932	2875	2921	89	128	54	35	121	65	110	97	70	216	75	126	286	83	371	89	364	50	708
2019/03/16 18:00	1552726800	647	71	934	2891	2926	89	129	54	35	122	65	110	97	70	217	76	127	288	83	371	89	364	50	708
2019/03/16 19:00	1552730400	654	71	939	2895	2949	90	129	54	35	122	66	110	98	70	218	76	127	293	85	372	89	364	50	708
2019/03/16 20:00	1552734000	655	71	943	2928	2966	90	129	54	35	122	66	111	99	70	219	76	127	296	85	372	89	367	50	708
2019/03/16 21:00	1552737600	662	71	944	2932	2975	90	130	54	35	123	66	111	100	70	220	77	127	296	85	372	91	367	51	708
2019/03/16 22:00	1552741200	667	72	949	2957	2988	90	131	54	35	123	66	111	101	70	221	77	128	298	85	377	92	370	53	709
2019/03/16 23:00	1552744800	668	73	953	2988	3008	91	132	56	35	124	66	112	102	71	221	77	130	303	87	380	93	372	53	709
2019/03/17 00:00	1552748400	670	73	958	2970	3023	92	132	57	35	127	66	112	103	72	222	77	132	305	88	380	93	375	53	712
2019/03/17 01:00	1552752000	672	73	961	3012	3041	92	132	57	35	127	67	112	103	72	225	77	134	305	90	382	93	377	53	714
2019/03/17 02:00	1552755600	672	73	964	3042	3055	93	132	57	35	127	67	112	104	72	225	78	135	305	90	383	93	379	53	716
2019/03/17 03:00	1552759200	673	73	968	3059	3058	93	133	57	36	128	67	112	105	72	227	78	136	305	90	383	93	379	53	716
2019/03/17 04:00	1552762800	673	73	970	3061	3061	93	133	57	36	128	67	112	105	72	228	78	136	306	90	384	93	379	53	716
2019/03/17 05:00	1552766400	674	73	970	3062	3069	93	134	57	36	129	68	112	105	72	228	78	136	307	90	384	93	379	53	717
2019/03/17 06:00	1552770000	679	73	972	3063	3072	93	134	58	36	131	68	114	105	72	229	78	136	309	90	384	93	379	53	719
2019/03/17 07:00	1552773600	684	73	973	3089	3081	93	134	58	36	131	70	114	105	73	229	78	139	309	91	387	94	381	55	722
2019/03/17 08:00	1552777200	686	73	975	3103	3085	94	134	58	36	132	72	114	105	74	229	78	139	309	91	389	96	387	55	723
2019/03/17 09:00	1552780800	689	73	981	3104	3093	95	134	60	36	132	72	114	105	74	230	78	139	310	91	391	96	387	55	723
2019/03/17 10:00	1552784400	689	74	987	3111	3114	96	135	60	36	132	72	114	105	74	232	78	139	310	91	394	96	388	55	723
2019/03/17 11:00	1552788000	691	75	993	3128	3131	96	136	60	36	132	73	114	106	74	235	79	140	312	92	395	97	388	55	725
2019/03/17 12:00	1552791600	694	75	995	3172	3147	96	137	60	36	132	74	116	107	74	236	79	141	315	92	397	97	390	55	727
2019/03/17 13:00	1552795200	700	75	998	3180	3172	97	138	60	36	133	76	117	107	74	238	79	141	315	92	397	97	392	55	731
2019/03/17 14:00	1552798800	703	75	1003	3194	3194	97	139	60	37	134	76	117	107	74	238	79	142	316	92	397	97	393	55	732
2019/03/17 15:00	1552802400	707	76	1007	3234	3216	98	139	61	37	134	77	119	108	76	239	79	145	318	93	401	97	398	55	735
2019/03/17 16:00	1552806000	709	76	1010	3262	3231	98	140	62	37	134	77	119	110	76	240	79	146	320	95	408	97	400	57	737
2019/03/17 17:00	1552809600	710	76	1013	3267	3257	98	140	62	37	134	77	119	111	76	241	79	149	321	96	408	97	402	57	737
2019/03/17 18:00	1552813200	715	76	1018	3287	3268	99	141	62	38	134	78	119	111	76	243	80	153	322	96	409	98	404	57	737
2019/03/17 19:00	1552816800	719	76	1020	3308	3281	99	141	62	38	136	79	121	111	77	244	80	153	324	97	410	99	404	58	738
2019/03/17 20:00	1552820400	722	77	1025	3356	3297	100	141	62	38	136	79	121	111	77	245	80	153	324	98	410	99	406	58	739
2019/03/17 21:00	1552824000	726	79	1028	3365	3304	100	141	62	38	137	79	122	112	77	246	80	153	326	98	412	100	407	58	743
2019/03/17 22:00	1552827600	728	79	1032	3388	3318	100	142	62	39	138	80	122	113	77	247	80	153	326	98	419	100	412	59	744
2019/03/17 23:00	1552831200	730	80	1042	3416	3385	100	143	63	39	139	80	123	113	77	250	80	154	327	98	423	100	415	59	745
2019/03/18 00:00	1552834800	734	80	1056	3427	3412	101	143	63	39	140	81	123	113	77	252	80	156	329	98	424	100	416	59	748
2019/03/18 01:00	1552838400	738	80	1061	3438	3426	101	146	63	39	141	81	124	113	77	253	80	156	331	99	425	100	416	60	752
2019/03/18 02:00	1552842000	741	80	1063	3507	3434	101	146	63	39	142	82	126	113	77	253	80	156	331	99	425	100	417	60	753
2019/03/18 03:00	1552845600	743	80	1065	3525	3439	102	146	64	39	142	83	126	114	77	256	80	156	331	99	426	100	418	60	754
